8608	1
6624	2
3508	3
219	4
5104	5
3847	6
5214	7
1441	8
7197	9
945	10
1724	11
2942	12
3173	13
3659	14
5886	15
7684	16
2764	17
1652	18
5691	19
8574	20
8499	21
359	22
1250	23
1191	24
7118	25
4499	26
8646	27
7595	28
3378	29
658	30
2163	31
3695	32
1328	33
2686	34
8146	35
8713	36
4959	37
868	38
1081	39
7599	40
1867	41
2421	42
5928	43
47	44
366	45
3989	46
240	47
8596	48
7388	49
3923	50
3992	51
7076	52
6121	53
8666	54
117	55
71	56
1476	57
239	58
2086	59
4496	60
8178	61
5144	62
7513	63
1909	64
8140	65
7097	66
2493	67
302	68
2378	69
7331	70
7215	71
2615	72
637	73
6073	74
1433	75
8021	76
3445	77
4759	78
5256	79
3502	80
6432	81
7012	82
6750	83
6245	84
7658	85
8334	86
6163	87
385	88
7463	89
564	90
5898	91
8408	92
5100	93
8912	94
810	95
7047	96
7971	97
678	98
825	99
6766	100
7638	101
150	102
3918	103
4807	104
3283	105
8525	106
4502	107
340	108
2138	109
8216	110
774	111
6142	112
310	113
2417	114
2913	115
6806	116
1067	117
8273	118
5459	119
5468	120
6872	121
561	122
2862	123
5842	124
7959	125
2069	126
6191	127
2235	128
7576	129
8614	130
4225	131
4508	132
6694	133
565	134
1679	135
378	136
631	137
4404	138
1069	139
2010	140
4407	141
8837	142
4714	143
609	144
4522	145
112	146
112	147
182	148
3369	149
4130	150
4183	151
7201	152
7776	153
7179	154
7417	155
4342	156
8625	157
681	158
739	159
8133	160
2851	161
3809	162
1660	163
1084	164
2440	165
7729	166
4122	167
6374	168
5492	169
448	170
8483	171
1800	172
872	173
6417	174
7543	175
4525	176
8523	177
3218	178
181	179
6482	180
4940	181
6050	182
5839	183
4112	184
7413	185
7675	186
4093	187
8700	188
1836	189
1426	190
2185	191
5830	192
1659	193
7101	194
8934	195
5778	196
1094	197
8291	198
1817	199
5782	200
8002	201
8227	202
6596	203
3420	204
7744	205
8052	206
7282	207
4574	208
1869	209
1725	210
7323	211
3976	212
7788	213
124	214
6206	215
4533	216
554	217
286	218
3331	219
7922	220
5505	221
3877	222
140	223
4537	224
5565	225
8517	226
1068	227
3282	228
529	229
1010	230
6714	231
861	232
3899	233
7670	234
4070	235
3902	236
5419	237
410	238
908	239
6383	240
4549	241
102	242
3908	243
5095	244
6323	245
5415	246
1687	247
6055	248
1901	249
5833	250
5867	251
5680	252
7115	253
650	254
8660	255
7811	256
948	257
3328	258
1531	259
593	260
7844	261
3645	262
1960	263
4419	264
6022	265
2182	266
3806	267
7711	268
1505	269
578	270
7882	271
130	272
4020	273
7227	274
3257	275
3968	276
4546	277
7268	278
796	279
7161	280
3858	281
4683	282
980	283
3377	284
5310	285
143	286
3475	287
7896	288
4426	289
4427	290
8094	291
4782	292
6234	293
329	294
7501	295
5130	296
4621	297
6186	298
2263	299
4789	300
7074	301
8785	302
2744	303
2821	304
2432	305
3849	306
4598	307
5817	308
7430	309
4047	310
1695	311
4670	312
7257	313
577	314
6411	315
6812	316
4918	317
7593	318
7226	319
4351	320
410	321
2492	322
6855	323
8061	324
677	325
1018	326
4127	327
215	328
5834	329
248	330
7304	331
3769	332
2970	333
7464	334
5990	335
4263	336
5022	337
7875	338
2692	339
4748	340
718	341
639	342
525	343
8005	344
7918	345
7996	346
6996	347
7614	348
4677	349
8841	350
6863	351
8313	352
2172	353
8084	354
2444	355
7341	356
1759	357
4479	358
7659	359
5195	360
3698	361
3713	362
7893	363
5412	364
309	365
1492	366
2096	367
946	368
8690	369
2261	370
5994	371
5044	372
3830	373
7393	374
2087	375
3272	376
307	377
593	378
8535	379
204	380
1775	381
1627	382
6947	383
3172	384
67	385
1174	386
8585	387
3975	388
177	389
8397	390
4447	391
664	392
5286	393
6467	394
330	395
3013	396
1317	397
1681	398
5849	399
2546	400
3661	401
2996	402
3147	403
7919	404
878	405
6942	406
3450	407
7415	408
2027	409
7369	410
8449	411
4860	412
3335	413
4492	414
8645	415
2168	416
7892	417
1870	418
1259	419
831	420
2674	421
3552	422
7342	423
7377	424
8564	425
8455	426
3069	427
5678	428
7155	429
8424	430
3029	431
7854	432
94	433
94	434
6716	435
4452	436
876	437
6832	438
8006	439
7189	440
1249	441
1905	442
5219	443
5513	444
6426	445
929	446
6395	447
4161	448
152	449
5344	450
4786	451
7004	452
2782	453
5677	454
310	455
4444	456
959	457
36	458
1803	459
4717	460
2416	461
4555	462
4282	463
2400	464
6556	465
2304	466
3931	467
1410	468
4268	469
8270	470
3506	471
6496	472
26	473
1858	474
5323	475
6672	476
5586	477
3318	478
8990	479
938	480
5585	481
5772	482
7758	483
9023	484
1924	485
6167	486
3195	487
8555	488
415	489
389	490
6282	491
5056	492
2858	493
6128	494
6557	495
1227	496
7998	497
8287	498
3170	499
4945	500
8349	501
353	502
3031	503
2826	504
3540	505
4579	506
592	507
547	508
12	509
1589	510
6883	511
5216	512
4037	513
1972	514
6102	515
7491	516
1977	517
780	518
666	519
2007	520
5612	521
488	522
1815	523
7504	524
1719	525
7960	526
4432	527
8031	528
5571	529
5102	530
13	531
5358	532
4290	533
95	534
6791	535
7124	536
10	537
5760	538
57	539
4532	540
3780	541
7738	542
6823	543
3936	544
3951	545
693	546
7211	547
570	548
3694	549
301	550
7718	551
2530	552
7985	553
25	554
3792	555
212	556
2294	557
4929	558
3301	559
8197	560
3184	561
4116	562
3370	563
1502	564
5410	565
8149	566
2473	567
2536	568
8206	569
461	570
8858	571
5931	572
99	573
4151	574
8694	575
1478	576
8779	577
797	578
5156	579
171	580
371	581
8352	582
3390	583
6399	584
3875	585
3767	586
482	587
793	588
3839	589
6258	590
5872	591
2129	592
665	593
6761	594
6337	595
904	596
7466	597
2832	598
752	599
4695	600
1564	601
3487	602
7168	603
7972	604
2793	605
3750	606
5303	607
5536	608
3595	609
6463	610
3643	611
5087	612
2889	613
880	614
7517	615
4749	616
4755	617
4754	618
3539	619
4354	620
4369	621
7065	622
6164	623
1290	624
6969	625
4895	626
1979	627
1565	628
814	629
3201	630
8294	631
7739	632
8536	633
665	634
7766	635
5074	636
4314	637
3618	638
4169	639
8332	640
1320	641
4762	642
6062	643
393	644
6777	645
5852	646
5765	647
7250	648
3137	649
6765	650
5652	651
4069	652
391	653
4067	654
730	655
5417	656
2939	657
1054	658
2811	659
5871	660
5308	661
4058	662
1970	663
2343	664
5438	665
611	666
5574	667
3119	668
2466	669
5048	670
5576	671
5674	672
32	673
747	674
4792	675
3234	676
2062	677
29	678
798	679
7530	680
7213	681
2159	682
8078	683
2594	684
344	685
7261	686
1028	687
6487	688
5162	689
7273	690
4247	691
154	692
704	693
3319	694
2547	695
1329	696
4797	697
4	698
1662	699
6413	700
4791	701
3017	702
950	703
5152	704
3860	705
3064	706
1459	707
4360	708
5601	709
5193	710
4163	711
7258	712
3983	713
4796	714
1642	715
93	716
4424	717
7778	718
6450	719
5718	720
2855	721
44	722
2667	723
4910	724
4117	725
2542	726
1331	727
6519	728
6853	729
5736	730
6619	731
4685	732
284	733
1609	734
350	735
2402	736
4610	737
2241	738
5769	739
1558	740
3996	741
298	742
5801	743
1485	744
6011	745
8649	746
3039	747
6892	748
5294	749
1639	750
5032	751
8321	752
120	753
2332	754
1755	755
2114	756
7410	757
6770	758
265	759
2319	760
4035	761
5600	762
3044	763
751	764
8724	765
4698	766
6565	767
4618	768
2704	769
268	770
3289	771
7026	772
6795	773
2553	774
70	775
2713	776
4551	777
5478	778
4249	779
121	780
4552	781
4999	782
4425	783
6369	784
1217	785
1087	786
2093	787
435	788
7553	789
728	790
4202	791
3018	792
2449	793
1319	794
5788	795
1235	796
4946	797
6226	798
455	799
583	800
6205	801
2629	802
4187	803
3543	804
280	805
4495	806
1773	807
457	808
4800	809
1821	810
1822	811
7461	812
1370	813
8845	814
7803	815
3853	816
3657	817
1333	818
550	819
607	820
8749	821
5825	822
4001	823
5603	824
2974	825
8980	826
5115	827
3957	828
7866	829
7347	830
4542	831
7977	832
2879	833
4411	834
6179	835
4141	836
345	837
4526	838
5	839
8681	840
3868	841
7681	842
4997	843
2820	844
8673	845
8675	846
7814	847
549	848
5281	849
8734	850
1606	851
3548	852
4131	853
4826	854
6451	855
140	856
8632	857
3639	858
4512	859
2286	860
423	861
548	862
8	863
2299	864
7180	865
1005	866
4245	867
7829	868
5819	869
8361	870
6028	871
8438	872
4778	873
3470	874
4808	875
2863	876
2213	877
6093	878
2847	879
3458	880
2794	881
7852	882
1162	883
3278	884
653	885
5885	886
4536	887
3592	888
4699	889
2109	890
5481	891
7878	892
8439	893
3426	894
87	895
7332	896
5768	897
6652	898
7520	899
8950	900
7209	901
8652	902
6985	903
1854	904
5552	905
6309	906
4300	907
8033	908
4165	909
8020	910
7344	911
1185	912
759	913
80	914
3520	915
2476	916
8698	917
517	918
8534	919
2561	920
8869	921
8426	922
8325	923
8870	924
4584	925
7382	926
8758	927
481	928
2296	929
8262	930
7714	931
7590	932
1756	933
6141	934
1575	935
8221	936
4859	937
3981	938
8606	939
431	940
467	941
7298	942
591	943
6493	944
339	945
5679	946
8440	947
3684	948
5332	949
6175	950
6620	951
8107	952
951	953
7140	954
8209	955
117	956
5558	957
2773	958
1757	959
4200	960
305	961
1605	962
3644	963
7116	964
4235	965
3876	966
7330	967
201	968
2089	969
3636	970
3113	971
2614	972
3316	973
103	974
3624	975
7146	976
3454	977
792	978
3200	979
348	980
2754	981
7256	982
8805	983
3284	984
3701	985
2397	986
827	987
1750	988
6555	989
3166	990
78	991
3959	992
3512	993
4338	994
53	995
7802	996
1585	997
6147	998
3709	999
6899	1000
4820	1001
56	1002
3037	1003
377	1004
8795	1005
6117	1006
4914	1007
6107	1008
4902	1009
3766	1010
450	1011
4666	1012
4994	1013
3364	1014
2898	1015
408	1016
2190	1017
1124	1018
8249	1019
5599	1020
2677	1021
695	1022
5896	1023
7441	1024
1380	1025
1562	1026
5135	1027
108	1028
8665	1029
66	1030
3244	1031
8846	1032
5644	1033
5305	1034
3198	1035
5029	1036
4672	1037
8527	1038
6127	1039
4906	1040
7419	1041
3083	1042
4005	1043
88	1044
7015	1045
723	1046
5995	1047
7198	1048
8402	1049
8589	1050
3465	1051
1802	1052
6043	1053
5122	1054
5605	1055
818	1056
4674	1057
8973	1058
3855	1059
5262	1060
5794	1061
894	1062
7217	1063
8043	1064
6038	1065
8830	1066
6110	1067
5039	1068
1747	1069
5569	1070
660	1071
7598	1072
8597	1073
8547	1074
7184	1075
241	1076
8330	1077
8159	1078
2510	1079
3003	1080
4915	1081
3532	1082
2121	1083
6882	1084
692	1085
1713	1086
3313	1087
4234	1088
3579	1089
4899	1090
5705	1091
5570	1092
7475	1093
1541	1094
3541	1095
5106	1096
1395	1097
6905	1098
2808	1099
256	1100
2925	1101
6949	1102
8311	1103
975	1104
4271	1105
543	1106
236	1107
7825	1108
4927	1109
4137	1110
5595	1111
4839	1112
625	1113
4934	1114
4327	1115
7594	1116
762	1117
3032	1118
8581	1119
27	1120
6261	1121
3371	1122
2723	1123
8910	1124
3633	1125
680	1126
1506	1127
5904	1128
1818	1129
936	1130
2133	1131
2987	1132
7690	1133
6577	1134
2831	1135
879	1136
5201	1137
3546	1138
5799	1139
7682	1140
969	1141
5370	1142
4294	1143
7891	1144
5148	1145
4317	1146
8947	1147
7980	1148
6546	1149
552	1150
4877	1151
5075	1152
3216	1153
287	1154
490	1155
799	1156
6686	1157
7343	1158
8353	1159
10	1160
5299	1161
683	1162
1643	1163
1647	1164
3934	1165
4768	1166
5815	1167
510	1168
2534	1169
8102	1170
4948	1171
663	1172
694	1173
1418	1174
1614	1175
153	1176
7014	1177
5850	1178
109	1179
8603	1180
700	1181
4223	1182
6991	1183
6516	1184
7095	1185
3772	1186
197	1187
2715	1188
34	1189
2785	1190
1096	1191
3448	1192
784	1193
4650	1194
5005	1195
17	1196
3192	1197
2209	1198
303	1199
4838	1200
8495	1201
5023	1202
8835	1203
8470	1204
18	1205
2360	1206
8411	1207
6104	1208
3955	1209
546	1210
2915	1211
2778	1212
7111	1213
1645	1214
2678	1215
1712	1216
4866	1217
5524	1218
6715	1219
7225	1220
7096	1221
4643	1222
3401	1223
550	1224
2804	1225
523	1226
987	1227
41	1228
8135	1229
4430	1230
5831	1231
2105	1232
4283	1233
8150	1234
4835	1235
348	1236
8458	1237
2878	1238
264	1239
147	1240
5060	1241
6900	1242
222	1243
638	1244
1704	1245
6	1246
7472	1247
2886	1248
8498	1249
8853	1250
6740	1251
3770	1252
8974	1253
4287	1254
7939	1255
400	1256
7955	1257
1255	1258
1070	1259
3167	1260
7535	1261
2595	1262
2356	1263
1117	1264
270	1265
594	1266
447	1267
4382	1268
5996	1269
1641	1270
4465	1271
507	1272
608	1273
1298	1274
6626	1275
3280	1276
7626	1277
6397	1278
5114	1279
2049	1280
8058	1281
2074	1282
6150	1283
6361	1284
8920	1285
1302	1286
134	1287
2680	1288
3233	1289
6588	1290
431	1291
468	1292
6168	1293
194	1294
5000	1295
4144	1296
334	1297
8357	1298
2021	1299
1041	1300
1922	1301
3531	1302
931	1303
8530	1304
269	1305
439	1306
7696	1307
343	1308
1633	1309
11	1310
8993	1311
5703	1312
2999	1313
570	1314
271	1315
524	1316
4258	1317
1197	1318
484	1319
1739	1320
142	1321
3924	1322
4602	1323
8348	1324
5354	1325
4371	1326
5225	1327
4729	1328
8688	1329
4734	1330
7216	1331
2689	1332
7278	1333
5934	1334
3093	1335
6843	1336
7487	1337
2512	1338
8157	1339
8742	1340
7452	1341
8032	1342
3144	1343
2151	1344
2779	1345
696	1346
30	1347
8113	1348
7221	1349
375	1350
8494	1351
5361	1352
6989	1353
8208	1354
8931	1355
128	1356
427	1357
6669	1358
8514	1359
313	1360
1956	1361
4881	1362
31	1363
8521	1364
388	1365
566	1366
6727	1367
6060	1368
757	1369
7172	1370
5027	1371
821	1372
8029	1373
7591	1374
1861	1375
7134	1376
1182	1377
165	1378
7147	1379
6729	1380
8552	1381
635	1382
5937	1383
4607	1384
7224	1385
8899	1386
4795	1387
1772	1388
187	1389
1812	1390
8132	1391
4942	1392
8105	1393
856	1394
7958	1395
2311	1396
3030	1397
1524	1398
4727	1399
6780	1400
6717	1401
4036	1402
1711	1403
3452	1404
5665	1405
5983	1406
8024	1407
2260	1408
96	1409
3398	1410
7863	1411
4858	1412
3363	1413
1258	1414
8817	1415
5739	1416
5427	1417
561	1418
5245	1419
5365	1420
6965	1421
7773	1422
2005	1423
5895	1424
6997	1425
6	1426
2694	1427
8810	1428
534	1429
4829	1430
372	1431
99	1432
4544	1433
8913	1434
7845	1435
8977	1436
3580	1437
3889	1438
2106	1439
3049	1440
2733	1441
7519	1442
502	1443
586	1444
1043	1445
1447	1446
2230	1447
6898	1448
3219	1449
1100	1450
889	1451
4631	1452
1799	1453
8600	1454
151	1455
3576	1456
1107	1457
3564	1458
3874	1459
464	1460
4102	1461
4981	1462
1149	1463
7926	1464
6512	1465
3196	1466
2251	1467
7130	1468
750	1469
7	1470
7921	1471
3828	1472
5421	1473
2044	1474
6828	1475
5578	1476
2637	1477
8298	1478
781	1479
4478	1480
4706	1481
656	1482
9007	1483
8490	1484
8658	1485
6648	1486
5108	1487
5243	1488
2848	1489
7989	1490
850	1491
8897	1492
2281	1493
6313	1494
6435	1495
5527	1496
5096	1497
4702	1498
201	1499
4801	1500
8863	1501
8629	1502
3819	1503
515	1504
6980	1505
3751	1506
4719	1507
1651	1508
6024	1509
5583	1510
8451	1511
169	1512
668	1513
6442	1514
8462	1515
196	1516
2336	1517
1920	1518
4556	1519
932	1520
2472	1521
404	1522
3299	1523
213	1524
2480	1525
4394	1526
8526	1527
2873	1528
240	1529
2256	1530
1985	1531
6485	1532
7405	1533
5055	1534
5770	1535
6829	1536
2080	1537
4799	1538
2039	1539
6197	1540
8930	1541
8306	1542
5539	1543
304	1544
6835	1545
991	1546
1689	1547
1888	1548
8704	1549
2081	1550
298	1551
4309	1552
3730	1553
4992	1554
8480	1555
527	1556
3942	1557
6824	1558
4111	1559
2929	1560
3710	1561
3440	1562
7500	1563
4305	1564
4694	1565
7819	1566
3880	1567
6135	1568
5047	1569
3758	1570
24	1571
3358	1572
5253	1573
5946	1574
7898	1575
8842	1576
2303	1577
776	1578
4413	1579
7842	1580
5999	1581
5659	1582
7019	1583
87	1584
6035	1585
2940	1586
8998	1587
735	1588
3372	1589
1	1590
8631	1591
709	1592
2507	1593
1859	1594
6625	1595
7717	1596
701	1597
8648	1598
6998	1599
6113	1600
8346	1601
3397	1602
5618	1603
71	1604
7621	1605
2142	1606
2066	1607
7407	1608
2894	1609
8165	1610
8728	1611
198	1612
7300	1613
4606	1614
7851	1615
7193	1616
3000	1617
1194	1618
5248	1619
1461	1620
8487	1621
1257	1622
3862	1623
7317	1624
214	1625
118	1626
6990	1627
1991	1628
5998	1629
3124	1630
8091	1631
2425	1632
2989	1633
1521	1634
6537	1635
4397	1636
567	1637
1656	1638
8616	1639
1674	1640
1061	1641
6134	1642
5393	1643
8733	1644
471	1645
2022	1646
7455	1647
707	1648
34	1649
1958	1650
5157	1651
1278	1652
4586	1653
8851	1654
2598	1655
828	1656
5312	1657
4874	1658
5544	1659
8503	1660
1971	1661
2134	1662
4764	1663
6988	1664
7141	1665
5781	1666
4091	1667
2838	1668
6650	1669
4042	1670
2638	1671
3705	1672
1040	1673
5807	1674
2606	1675
5919	1676
3258	1677
5306	1678
6641	1679
3674	1680
3586	1681
1734	1682
5845	1683
1932	1684
2608	1685
188	1686
4023	1687
3882	1688
5366	1689
2641	1690
6224	1691
2619	1692
2652	1693
3305	1694
1105	1695
6048	1696
2635	1697
2647	1698
2967	1699
3221	1700
4311	1701
6287	1702
6301	1703
7379	1704
6308	1705
6311	1706
399	1707
7761	1708
6230	1709
331	1710
181	1711
574	1712
6474	1713
4401	1714
2217	1715
3504	1716
2382	1717
6297	1718
7094	1719
8855	1720
285	1721
1690	1722
3813	1723
4101	1724
4779	1725
3525	1726
8867	1727
3024	1728
4456	1729
7724	1730
5682	1731
1421	1732
5260	1733
6208	1734
6536	1735
1449	1736
86	1737
6026	1738
511	1739
246	1740
3416	1741
6598	1742
4299	1743
965	1744
8571	1745
8703	1746
7649	1747
8038	1748
7589	1749
5715	1750
6061	1751
4693	1752
5634	1753
2827	1754
273	1755
4281	1756
2111	1757
4514	1758
7667	1759
4772	1760
466	1761
8040	1762
7170	1763
6431	1764
7301	1765
3349	1766
246	1767
289	1768
4614	1769
6470	1770
6347	1771
7496	1772
82	1773
1588	1774
8112	1775
192	1776
5453	1777
4744	1778
58	1779
7038	1780
7214	1781
4793	1782
4528	1783
2391	1784
37	1785
4775	1786
5671	1787
4645	1788
202	1789
3765	1790
422	1791
8414	1792
2447	1793
5630	1794
6466	1795
8874	1796
3567	1797
2100	1798
7137	1799
5485	1800
3654	1801
695	1802
2644	1803
6334	1804
1767	1805
41	1806
6617	1807
6986	1808
3816	1809
3925	1810
7089	1811
4515	1812
3229	1813
4493	1814
5670	1815
3347	1816
186	1817
2774	1818
415	1819
4381	1820
3181	1821
2238	1822
2824	1823
35	1824
6885	1825
2462	1826
627	1827
7478	1828
3747	1829
2451	1830
2058	1831
7643	1832
183	1833
3071	1834
8717	1835
225	1836
699	1837
3026	1838
136	1839
1030	1840
9025	1841
4771	1842
2414	1843
460	1844
3163	1845
3230	1846
7231	1847
6737	1848
7489	1849
1714	1850
30	1851
5092	1852
6524	1853
6759	1854
4494	1855
82	1856
3823	1857
2924	1858
8826	1859
3787	1860
38	1861
4276	1862
6094	1863
6914	1864
2777	1865
3805	1866
275	1867
8500	1868
277	1869
1171	1870
394	1871
8722	1872
5355	1873
8305	1874
6349	1875
6454	1876
4815	1877
1251	1878
1617	1879
114	1880
795	1881
8838	1882
687	1883
7554	1884
5414	1885
711	1886
3514	1887
8823	1888
4318	1889
4909	1890
5070	1891
5707	1892
2211	1893
4673	1894
